"StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q39","C1_Car_Usage","C2_Car_type","C3_Travel_Distance","C4_Public_Transport","Q74","C5_Air_Travel","C4_Public_Transport2","E1_Electricity_Usage","E2_Electricity_bill_1","E3_natural_gas_bill_1","H2_Heating_type","H3_Housing","H4_Housing","H4_Housing_4_TEXT","F1_Cooking_Equipment","F1_Cooking_Equipment_4_TEXT","F3_Q28_1","F3_Q28_2","F3_Q28_3","F3_Q28_4","W1_Q30_3","CL1_Q31","CL2_Q35","Q43","Q42","Q42_4_TEXT","Q44_1","Q44_2","Q44_3","Q44_4","Q73_1","Q73_2","Q73_3","Q73_4","Q73_5","Age","Gender","Q40","Q41","Q75","Family_size_6","Family_size_14","Family_size_15","US_Zip_Code"
2024-05-17 06:26:36,2024-05-17 06:38:49,0,"23.88.160.121",100,733,1,2024-05-17 06:38:50,"R_2Mzjb9Cri2MKl07","","","","","39.9705","-111.8129","anonymous","EN",4,2,3,2,5,4,2,5,2,80,35,1,3,2,"",2,"",5,0,0,6,43,3,"1",2,2,"",7,6,6,6,6,6,6,4,6,2,2,4,5,NA,"4","1","0","84651"
2024-05-17 06:33:43,2024-05-17 06:39:09,0,"136.53.141.113",100,326,1,2024-05-17 06:39:10,"R_3OINqVMFmGYF4FP","","","","","34.7315","-86.5654","anonymous","EN",4,4,3,2,5,4,1,5,4,49,30,1,2,2,"",2,"",5,1,1,2,18,3,"2",2,3,"",7,7,7,6,6,6,4,2,2,4,1,5,2,NA,"1","0","0","35810"
2024-05-17 06:33:50,2024-05-17 06:39:56,0,"136.36.255.36",100,366,1,2024-05-17 06:39:56,"R_3QJIoz1QTrmgrVw","","","","","40.761","-111.8611","anonymous","EN",4,5,3,1,3,1,2,5,1,40,58,1,2,2,"",1,"",0,5,10,5,41,4,"3",2,2,"",7,7,7,7,6,7,6,6,6,4,1,5,6,NA,"2","1","0","84108"
2024-05-17 06:37:17,2024-05-17 06:41:48,0,"162.227.49.116",100,271,1,2024-05-17 06:41:49,"R_3lt5KHsCO6QS9W1","","","","","34.8296","-86.7454","anonymous","EN",4,2,3,1,5,4,1,5,2,180,0,2,3,2,"",2,"",7,0,5,14,80,4,"3",6,2,"",7,6,7,7,4,7,4,4,4,2,2,5,4,NA,"2","0","0","35757"
2024-05-17 06:34:39,2024-05-17 06:43:12,0,"35.134.237.72",100,512,1,2024-05-17 06:43:12,"R_5lLZ9jK5qVKV1zc","","","","","41.1383","-104.8016","anonymous","EN",4,5,3,2,5,4,3,5,4,150,100,1,3,2,"",2,"",8,0,0,6,120,3,"4",4,1,"",6,2,4,4,4,4,2,1,1,5,1,6,6,NA,"3","0","0","82009"
2024-05-17 06:44:12,2024-05-17 06:49:27,0,"136.53.40.127",100,315,1,2024-05-17 06:49:28,"R_2HXgNTwwx239Xp3","","","","","34.7315","-86.5654","anonymous","EN",4,2,3,2,5,4,4,5,4,160,21,2,4,2,"",2,"",8,0,2,5,30,4,"8",5,1,"",2,1,2,2,2,2,2,2,2,5,1,5,6,NA,"2","2","0","35763"
2024-05-17 06:39:44,2024-05-17 06:50:46,0,"24.245.135.252",100,661,1,2024-05-17 06:50:46,"R_21Hfr9fR5y4jqh5","","","","","33.4085","-94.1819","anonymous","EN",4,4,3,2,3,1,1,5,2,65,79,4,2,1,"",2,"",5,0,0,3,0,4,"2",3,1,"",6,6,6,4,6,7,6,2,4,3,2,2,1,NA,"1","0","0","71854"
2024-05-17 06:47:18,2024-05-17 06:52:49,0,"139.60.66.52",100,330,1,2024-05-17 06:52:49,"R_7ufWRs5NkSsViuZ","","","","","40.3833","-111.9895","anonymous","EN",4,5,2,3,4,1,3,5,2,117,80,1,2,2,"",2,"",10,1,0,14,75,3,"1",1,2,"",7,7,7,7,7,6,6,4,6,3,1,5,3,NA,"2","2","0","84004"
2024-05-17 06:44:10,2024-05-17 06:52:54,0,"74.207.140.241",100,524,1,2024-05-17 06:52:55,"R_3vrwVvHBq7gvZXr","","","","","48.2261","-101.2974","anonymous","EN",4,1,NA,NA,5,4,1,5,1,50,40,1,2,2,"",2,"",14,0,0,2,30,5,"1",6,2,"",7,7,7,7,7,7,7,7,7,3,2,5,1,NA,"1","0","0","58701"
2024-05-17 06:40:59,2024-05-17 06:58:02,0,"73.58.82.132",100,1022,1,2024-05-17 06:58:03,"R_17BzeakTxrisfQ5","","","","","34.7264","-92.3444","anonymous","EN",4,2,3,4,5,4,2,5,1,114,59,1,3,2,"",1,"",7,1,1,4,75,4,"2",2,2,"",6,6,6,6,6,6,6,4,4,4,2,3,2,NA,"1","0","0","72209"
2024-05-17 06:52:34,2024-05-17 06:58:40,0,"69.145.226.214",100,365,1,2024-05-17 06:58:40,"R_7PZuiGPlsY8vizT","","","","","48.1999","-114.3034","anonymous","EN",4,2,3,1,5,4,2,4,1,150,0,4,4,2,"",2,"",7,7,7,0,70,1,"3",2,2,"",7,6,7,7,4,6,6,4,4,6,1,3,6,NA,"2","0","0","59901"
2024-05-17 06:52:52,2024-05-17 07:00:31,0,"107.119.41.37",100,459,1,2024-05-17 07:00:31,"R_7c76PWg2kFN2DFn","","","","","38.7142","-90.2759","anonymous","EN",4,2,3,1,5,4,2,5,2,65,0,2,2,2,"",2,"",14,0,1,7,20,5,"1",5,1,"",6,1,2,2,1,1,1,1,1,6,2,2,1,NA,"1","0","0","72112"
2024-05-17 06:51:26,2024-05-17 07:01:44,0,"173.21.59.242",100,617,1,2024-05-17 07:01:44,"R_1aM25gwkbrcHyKd","","","","","30.6253","-87.896","anonymous","EN",4,4,3,1,5,4,2,5,4,150,0,2,2,2,"",2,"",4,0,14,5,70,4,"One",2,2,"",7,7,7,7,6,6,4,6,6,6,2,6,3,NA,"1","1","0","36526"
2024-05-17 06:56:51,2024-05-17 07:02:35,0,"67.2.233.77",100,344,1,2024-05-17 07:02:36,"R_5DjvDcmayLDHZUZ","","","","","37.086","-113.5609","anonymous","EN",4,4,3,1,4,1,2,4,1,89,52,2,2,3,"",1,"",9,3,1,7,59,4,"1",2,2,"",7,7,7,6,7,7,6,6,2,3,1,5,4,NA,"2","1","0","84653"
2024-05-17 06:56:19,2024-05-17 07:02:36,0,"136.53.24.96",100,377,1,2024-05-17 07:02:37,"R_5dRFDHvd5pt3jr9","","","","","34.7315","-86.5654","anonymous","EN",4,5,3,1,5,4,2,5,4,274,46,1,4,2,"",1,"",14,0,0,0,25,4,"3",2,3,"",7,7,7,6,7,7,6,6,6,4,1,3,5,NA,"2","0","0","35806"
2024-05-17 06:57:40,2024-05-17 07:03:50,0,"66.128.172.154",100,370,1,2024-05-17 07:03:51,"R_3TbHQB35qghsbK1","","","","","44.3856","-97.5596","anonymous","EN",4,5,3,2,5,4,2,5,4,97,38,1,3,2,"",2,"",10,0,0,8,56,5,"2",1,2,"",6,4,7,6,6,6,6,2,6,4,1,5,4,NA,"2","2","0","57107"
2024-05-17 06:59:42,2024-05-17 07:05:32,0,"174.203.66.178",100,349,1,2024-05-17 07:05:33,"R_81WZI66wGWWoKjf","","","","","30.0035","-90.0607","anonymous","EN",4,5,3,3,4,4,1,5,2,75,19,1,1,1,"",2,"",14,0,0,10,25,4,"1",7,1,"",7,1,1,1,1,1,1,1,1,5,1,2,2,NA,"1","0","0","70501"
2024-05-17 07:01:40,2024-05-17 07:05:58,0,"96.19.223.88",100,258,1,2024-05-17 07:05:59,"R_3Y5htNdBArWU87Y","","","","","42.495","-96.3895","anonymous","EN",4,5,2,1,5,4,3,5,2,100,0,4,2,1,"",2,"",14,0,0,14,0,2,"2",7,1,"",1,1,1,1,2,2,1,1,1,4,2,4,4,NA,"2","0","0","57049"
2024-05-17 07:00:09,2024-05-17 07:06:07,0,"68.62.138.42",100,358,1,2024-05-17 07:06:07,"R_7SwvxXAcH9Zk4tU","","","","","33.2683","-87.583","anonymous","EN",4,3,3,4,5,4,2,5,1,205,70,3,3,2,"",1,"",14,0,6,6,100,5,"2",1,2,"",6,7,7,4,7,7,7,7,4,3,1,2,5,NA,"2","0","0","35406"
2024-05-17 06:57:35,2024-05-17 07:10:06,0,"172.225.198.99",100,751,1,2024-05-17 07:10:07,"R_7rILKngXBkEToTX","","","","","40.759","-111.8876","anonymous","EN",4,3,3,2,4,2,2,4,4,85,93,1,4,2,"",1,"",6,0,0,7,49,4,"2",2,2,"",6,6,6,6,6,6,6,6,6,4,1,6,6,NA,"2","1","0","84096"
2024-05-17 07:07:45,2024-05-17 07:11:51,0,"24.35.211.77",100,246,1,2024-05-17 07:11:52,"R_1Ny18gtIHWg37Lw","","","","","34.8504","-92.4089","anonymous","EN",4,5,2,2,5,4,2,5,2,111,75,1,3,2,"",2,"",12,0,3,13,110,4,"5",6,2,"",7,7,6,6,6,6,6,6,6,3,1,6,4,NA,"2","1","0","72113"
2024-05-17 07:06:48,2024-05-17 07:12:53,0,"172.223.31.148",100,365,1,2024-05-17 07:12:54,"R_7xY03ZVCuw5EDfL","","","","","33.4355","-86.1131","anonymous","EN",4,3,3,3,5,4,1,5,4,300,69,2,4,2,"",1,"",9,0,2,6,44,2,"6",3,3,"",6,6,4,4,6,4,4,2,4,4,1,5,5,NA,"2","2","0","35043"
2024-05-17 07:05:10,2024-05-17 07:14:29,0,"104.13.198.106",100,558,1,2024-05-17 07:14:29,"R_1ZPIPN6b8qwmPnf","","","","","35.3684","-94.403","anonymous","EN",4,3,3,2,5,4,2,5,3,143,66,1,2,2,"",1,"",13,0,0,6,75,4,"20",4,3,"",6,2,6,4,6,6,2,2,2,7,1,5,2,NA,"2","0","2","72903"
2024-05-17 07:08:20,2024-05-17 07:16:16,0,"66.219.242.251",100,476,1,2024-05-17 07:16:17,"R_20oXHgxI9biweA5","","","","","40.3942","-111.8483","anonymous","EN",4,3,3,2,4,3,2,5,1,150,110,1,4,2,"",2,"",4,6,7,6,60,5,"5",5,1,"",7,4,2,2,6,6,6,6,6,4,1,6,4,NA,"2","4","0","84043"
2024-05-17 07:07:20,2024-05-17 07:19:53,0,"73.3.89.56",100,753,1,2024-05-17 07:19:54,"R_3ohBS0UaAGujmMT","","","","","41.0396","-111.9361","anonymous","EN",4,3,3,2,5,4,1,5,2,50,51,1,2,2,"",2,"",7,1,4,10,91,4,"5",2,3,"",7,4,6,6,6,6,4,4,4,5,2,3,1,NA,"2","0","0","84067"
2024-05-17 07:15:13,2024-05-17 07:22:46,0,"173.18.230.192",100,453,1,2024-05-17 07:22:47,"R_2QzUUFfPF6l9m20","","","","","30.4837","-88.2414","anonymous","EN",4,4,3,3,5,4,2,5,4,200,28,2,4,2,"",1,"",2,2,3,4,60,3,"6",3,3,"",4,4,4,4,6,6,2,4,6,3,2,3,5,NA,"2","4","0","36541"
2024-05-17 07:18:36,2024-05-17 07:24:37,0,"67.158.4.229",100,361,1,2024-05-17 07:24:37,"R_6yXZcSSGlg1VJGp","","","","","43.4766","-96.7052","anonymous","EN",4,2,3,2,5,4,2,5,1,89,100,1,2,2,"",2,"",7,1,7,3,75,4,"2",6,2,"",7,7,7,1,6,6,6,6,6,3,2,5,5,NA,"2","1","0","57108"
2024-05-17 07:19:59,2024-05-17 07:25:42,0,"107.77.197.137",100,342,1,2024-05-17 07:25:42,"R_7rUDgYyu66eetxG","","","","","32.7797","-96.8022","anonymous","EN",4,2,3,1,4,4,2,5,1,111,0,4,2,4,"Trailer",2,"",6,3,4,8,70,4,"2",1,3,"",7,7,7,6,6,6,4,6,6,5,2,4,1,NA,"1","0","0","72581"
2024-05-17 07:16:37,2024-05-17 07:25:53,0,"68.207.188.80",100,555,1,2024-05-17 07:25:54,"R_2PSGisI9yaNILCx","","","","","32.56","-86.1106","anonymous","EN",4,4,3,1,5,4,2,5,4,250,0,2,2,2,"",2,"",6,1,1,4,55,3,"10",4,3,"",7,4,6,4,6,6,4,4,4,4,2,4,5,NA,"2","1","0","36093"
2024-05-17 07:21:32,2024-05-17 07:30:19,0,"24.178.190.125",100,526,1,2024-05-17 07:30:20,"R_5kZHID3N5atQEon","","","","","33.3792","-86.6969","anonymous","EN",4,4,3,3,5,4,1,5,4,185,45,2,3,2,"",1,"",10,0,0,14,86,4,"6",3,4,"None",7,7,7,6,7,7,7,7,7,6,1,3,3,NA,"2","0","0","35242"
2024-05-17 07:29:13,2024-05-17 07:36:02,0,"184.156.98.29",100,408,1,2024-05-17 07:36:02,"R_2Zv06FiCNKiz3ot","","","","","31.4358","-85.643","anonymous","EN",4,3,3,3,5,4,2,5,2,159,38,2,2,2,"",1,"",4,2,2,10,33,2,"1",1,2,"",7,6,6,4,2,2,2,4,2,4,2,5,1,NA,"1","0","0","36456"
2024-05-17 07:30:15,2024-05-17 07:36:05,0,"173.216.227.221",100,350,1,2024-05-17 07:36:06,"R_5sYfSY3ZYa5CPgr","","","","","36.3621","-92.3717","anonymous","EN",4,2,3,2,5,4,1,5,2,69,0,1,2,1,"",2,"",2,0,12,14,68,3,"3",1,2,"",7,7,7,6,6,6,6,6,6,5,2,3,2,NA,"1","0","0","72634"
2024-05-17 07:29:34,2024-05-17 07:36:07,0,"98.97.42.90",100,392,1,2024-05-17 07:36:07,"R_51sB9jMfRugpBD2","","","","","47.6034","-122.3414","anonymous","EN",4,4,3,2,5,4,1,5,1,25,0,4,2,2,"",2,"",10,0,3,2,0,4,"3",6,2,"",7,7,7,6,6,7,6,7,7,5,2,3,1,NA,"1","2","0","59901"
2024-05-17 07:33:13,2024-05-17 07:38:36,0,"104.152.80.245",100,322,1,2024-05-17 07:38:37,"R_39oyJjXPevN1DQB","","","","","40.3495","-111.8998","anonymous","EN",4,4,3,1,5,1,2,5,2,71,51,1,3,3,"",1,"",7,4,4,10,41,3,"2",4,1,"",6,6,6,6,6,6,4,2,4,3,1,5,4,NA,"2","0","0","84045"
2024-05-17 07:34:17,2024-05-17 07:38:51,0,"64.166.63.128",100,273,1,2024-05-17 07:38:52,"R_3wGrF0cY18T57To","","","","","25.9436","-80.2264","anonymous","EN",4,3,3,2,5,4,1,5,3,75,68,4,3,2,"",2,"",12,0,0,8,55,4,"3",1,2,"",6,7,6,4,7,7,2,4,4,2,2,5,1,NA,"3","0","0","36804"
2024-05-17 07:31:15,2024-05-17 07:41:06,0,"208.107.167.49",100,590,1,2024-05-17 07:41:06,"R_746kVFbTYn9sroU","","","","","46.8393","-100.782","anonymous","EN",4,4,3,1,5,4,2,5,4,200,75,1,2,2,"",2,"",12,0,2,10,75,3,"10",4,1,"",7,7,7,7,7,7,7,7,7,2,2,2,5,NA,"3","0","0","58504"
2024-05-17 07:37:50,2024-05-17 07:41:13,0,"96.3.12.216",100,203,1,2024-05-17 07:41:14,"R_2C9i6NZpVGq6O7M","","","","","46.8045","-100.7865","anonymous","EN",4,4,3,1,5,4,2,5,2,216,25,1,2,2,"",1,"",6,0,1,11,91,1,"5",1,2,"",7,7,7,6,6,7,2,6,6,4,2,5,4,NA,"1","1","0","58501"
2024-05-17 07:35:09,2024-05-17 07:45:37,0,"65.130.19.0",100,627,1,2024-05-17 07:45:37,"R_1geeknqg1vZ0UXD","","","","","40.6596","-111.9195","anonymous","EN",4,5,3,2,5,4,1,5,2,55,81,1,2,2,"",2,"",7,1,7,14,84,5,"5",3,3,"",7,6,7,7,6,7,4,4,4,3,2,5,3,NA,"2","4","0","84084"
2024-05-17 07:43:56,2024-05-17 07:48:41,0,"12.246.157.170",100,285,1,2024-05-17 07:48:42,"R_21g3emeixTLE3GV","","","","","33.5226","-86.8033","anonymous","EN",4,5,3,3,4,4,2,5,2,300,0,2,2,2,"",2,"",14,0,0,2,101,1,"5",1,2,"",7,7,7,7,7,7,7,6,6,4,2,6,4,NA,"3","1","0","35126"
2024-05-17 07:43:14,2024-05-17 07:49:57,0,"69.145.82.250",100,403,1,2024-05-17 07:49:57,"R_7RaVCO0qGJSO51k","","","","","47.5075","-111.3417","anonymous","EN",4,5,3,1,5,4,2,5,1,60,0,3,2,1,"",2,"",10,0,0,4,0,3,"2",2,2,"",7,6,6,4,6,7,6,1,4,3,1,3,3,NA,"1","0","0","59401"
2024-05-17 07:48:04,2024-05-17 07:56:28,0,"198.245.254.124",100,504,1,2024-05-17 07:56:29,"R_3hYBQ4XeObg6w15","","","","","33.513","-86.7372","anonymous","EN",4,5,3,2,5,4,4,4,2,89,30,1,3,2,"",2,"",7,0,0,7,75,2,"2",1,2,"",6,4,6,4,6,7,2,1,4,3,2,6,5,NA,"2","0","0","35216"
2024-05-17 07:51:13,2024-05-17 07:57:57,0,"75.201.240.143",100,403,1,2024-05-17 07:57:57,"R_3kmOVTZTo1t8uFH","","","","","35.16","-89.7768","anonymous","EN",4,5,3,3,5,4,2,5,2,220,1,2,3,2,"",2,"",14,0,0,14,100,4,"15",4,3,"",6,1,2,1,1,1,1,1,1,4,1,5,5,NA,"2","1","0","72579"
2024-05-17 07:50:43,2024-05-17 07:58:09,0,"64.68.183.145",100,445,1,2024-05-17 07:58:10,"R_2DCDkKMVNSxRVc3","","","","","45.4636","-98.4829","anonymous","EN",4,2,3,2,5,4,2,5,2,125,80,1,3,4,"Mobile home",1,"",3,0,0,6,26,4,"5",5,1,"",4,2,4,4,4,6,2,1,4,3,1,2,3,NA,"2","0","0","57401"
2024-05-17 07:54:58,2024-05-17 08:00:37,0,"144.163.64.65",100,338,1,2024-05-17 08:00:38,"R_6KoymkfQxuYyJOe","","","","","33.5986","-86.3434","anonymous","EN",4,4,3,3,5,4,3,5,3,170,0,1,2,2,"",2,"",7,0,4,5,31,1,"6",5,1,"",6,6,6,4,4,6,1,1,4,4,2,5,4,NA,"2","2","0","35565"
2024-05-17 08:00:33,2024-05-17 08:09:24,0,"63.153.29.106",100,530,1,2024-05-17 08:09:25,"R_3tBsrb1HXymPXQR","","","","","45.6684","-111.2422","anonymous","EN",4,4,3,3,5,4,2,5,2,105,58,1,2,2,"",1,"",7,0,3,7,40,4,"5",3,3,"",7,6,7,6,6,6,6,2,6,5,2,3,3,NA,"2","0","1","59070"
2024-05-17 08:02:36,2024-05-17 08:10:55,0,"136.53.1.70",100,498,1,2024-05-17 08:10:55,"R_3K1VvFPIVoHwl0Z","","","","","34.6234","-86.463","anonymous","EN",4,5,3,2,5,4,1,5,4,101,0,4,1,4,"Camper",2,"",3,2,2,7,31,5,"1",3,3,"",6,6,6,6,6,6,4,2,6,4,2,1,1,NA,"2","1","0","35805"
2024-05-17 08:05:21,2024-05-17 08:11:10,0,"147.97.35.113",100,348,1,2024-05-17 08:11:11,"R_85KfLbGgYGbKdSg","","","","","35.8308","-90.7023","anonymous","EN",4,5,3,2,5,4,1,5,4,130,0,2,2,2,"",2,"",3,2,1,3,40,4,"5",2,3,"",6,6,6,6,6,6,6,1,6,4,1,6,5,NA,"2","2","0","72401"
2024-05-17 07:59:27,2024-05-17 08:11:32,0,"47.13.201.65",100,725,1,2024-05-17 08:11:33,"R_7hmKCEj12xxH77r","","","","","34.4378","-85.712","anonymous","EN",4,2,3,1,5,4,1,5,1,200,0,1,2,2,"",2,"",9,0,2,10,55,5,"3",6,3,"",7,7,7,7,6,6,4,4,6,4,2,5,1,NA,"1","2","0","35967"
2024-05-17 08:04:13,2024-05-17 08:12:50,0,"67.2.228.124",100,516,1,2024-05-17 08:12:51,"R_5KABhXifSZBvh9C","","","","","40.6038","-112.0405","anonymous","EN",4,4,3,2,5,4,1,5,2,63,117,1,4,2,"",1,"",14,0,5,12,101,1,"14",4,1,"",2,2,4,4,2,2,1,1,1,3,2,5,4,NA,"2","1","0","84401"
2024-05-17 08:05:18,2024-05-17 08:14:57,0,"75.143.100.182",100,579,1,2024-05-17 08:14:58,"R_3Xe90dnBkposkpz","","","","","33.5291","-86.559","anonymous","EN",4,2,2,4,5,4,1,5,2,88,53,1,2,2,"",2,"",5,1,6,14,33,3,"3",4,3,"",1,2,2,2,2,7,2,1,2,6,2,3,2,NA,"1","0","1","35094"
2024-05-17 08:00:53,2024-05-17 08:16:24,0,"75.252.241.88",100,931,1,2024-05-17 08:16:25,"R_1kGuRAOFpSdSrNM","","","","","33.513","-86.7372","anonymous","EN",4,5,3,2,5,4,1,5,4,156,0,2,3,2,"",2,"",12,0,7,4,72,4,"4",4,1,"",7,7,7,7,4,4,4,4,4,4,2,5,4,NA,"2","1","0","36054"
2024-05-17 08:10:19,2024-05-17 08:17:28,0,"168.103.128.36",100,428,1,2024-05-17 08:17:29,"R_1hDtDYBwlI67uCU","","","","","43.6339","-116.2942","anonymous","EN",4,1,NA,NA,2,2,1,5,1,0,0,1,1,1,"",2,"",9,0,0,7,0,4,"2",3,1,"",7,7,7,4,7,7,7,7,7,7,2,5,2,NA,"2","0","2","83204"
2024-05-17 08:17:00,2024-05-17 08:22:28,0,"107.136.159.208",100,328,1,2024-05-17 08:22:29,"R_2VQpXQcS2tYbKIj","","","","","33.395","-86.8348","anonymous","EN",4,4,3,1,5,4,2,5,2,127,87,4,4,2,"",1,"",4,2,10,3,51,4,"1",3,3,"",7,6,6,6,6,7,7,6,6,2,2,3,3,NA,"2","0","0","35226"
2024-05-17 08:19:50,2024-05-17 08:23:27,0,"216.67.167.238",100,216,1,2024-05-17 08:23:27,"R_6M2rEaeQJbrhmJX","","","","","43.0351","-108.2024","anonymous","EN",4,5,3,1,5,4,2,5,1,232,82,1,3,2,"",1,"",10,0,7,10,10,3,"3",4,1,"",2,2,2,2,2,4,2,2,1,5,2,3,2,NA,"2","1","0","82510"
2024-05-17 08:09:40,2024-05-17 08:24:33,0,"172.59.105.104",100,892,1,2024-05-17 08:24:34,"R_1hyzrbOFD9rDstW","","","","","30.0121","-90.1658","anonymous","EN",4,4,3,2,5,4,2,5,4,300,0,3,3,2,"",4,"Standard stove",5,0,0,5,0,3,"2",3,2,"",7,7,7,6,7,7,6,6,6,4,2,2,2,NA,"3","0","2","36521"
2024-05-17 08:18:59,2024-05-17 08:28:27,0,"68.35.117.30",100,568,1,2024-05-17 08:28:28,"R_2jkA1jMXZztaFn8","","","","","34.7315","-86.5654","anonymous","EN",4,4,3,4,5,4,1,5,3,121,0,2,3,2,"",2,"",14,0,0,7,64,3,"2",4,3,"",6,4,4,2,7,7,6,2,6,4,2,5,5,NA,"2","2","0","35803"
2024-05-17 08:25:21,2024-05-17 08:29:19,0,"135.135.63.57",100,238,1,2024-05-17 08:29:20,"R_1frzifTXea1ZRIC","","","","","47.7242","-116.7834","anonymous","EN",4,5,3,2,5,4,2,5,4,177,131,1,3,3,"",1,"",8,0,0,12,20,5,"3",7,1,"",1,1,1,1,1,1,1,1,1,3,1,5,5,NA,"2","1","0","93954"
2024-05-17 08:21:28,2024-05-17 08:31:05,0,"206.85.104.137",100,576,1,2024-05-17 08:31:06,"R_5BRWHAeFUpQrHFv","","","","","32.4777","-85.117","anonymous","EN",4,4,3,2,5,4,1,5,4,260,0,4,1,4,"Trailer",2,"",7,0,4,7,42,4,"14",3,3,"",4,4,4,4,4,4,1,1,1,3,2,2,2,NA,"2","3","0","36870"
2024-05-17 08:28:31,2024-05-17 08:35:48,0,"64.98.16.195",100,436,1,2024-05-17 08:35:48,"R_1YAjZRLzrB2C6Lk","","","","","48.3148","-116.5291","anonymous","EN",4,3,3,1,5,4,1,5,1,98,36,1,2,2,"",1,"",14,4,4,7,69,5,"3",5,1,"",2,2,4,4,2,2,2,2,2,7,2,6,3,NA,"2","0","2","83864"
2024-05-17 08:31:06,2024-05-17 08:36:07,0,"67.162.197.102",100,300,1,2024-05-17 08:36:07,"R_13wqXcMruVxiFQn","","","","","34.674","-92.357","anonymous","EN",4,5,3,1,5,4,2,5,1,80,40,1,2,1,"",1,"",13,0,5,10,30,5,"1",5,1,"",4,2,2,4,1,1,1,1,1,4,1,5,3,NA,"1","0","0","72116"
2024-05-17 08:39:02,2024-05-17 08:44:02,0,"24.119.73.106",100,299,1,2024-05-17 08:44:02,"R_1ooLsOSlt2dCYda","","","","","43.6339","-116.2942","anonymous","EN",4,4,3,1,4,2,3,5,1,98,73,1,2,1,"",2,"",4,0,1,1,61,4,"5",6,2,"",7,7,6,6,6,6,4,7,6,3,1,5,5,NA,"2","0","0","83624"
2024-05-17 08:42:28,2024-05-17 08:47:05,0,"160.3.208.123",100,276,1,2024-05-17 08:47:05,"R_2RfIFdlgI5BpL1Y","","","","","43.5553","-111.8922","anonymous","EN",4,3,3,2,5,4,2,5,1,152,0,4,2,2,"",2,"",12,2,2,3,50,4,"3",7,1,"",1,1,1,1,1,1,1,1,1,3,2,5,5,NA,"2","2","0","83427"
2024-05-17 08:36:08,2024-05-17 08:47:11,0,"108.210.38.121",100,663,1,2024-05-17 08:47:12,"R_7KiuBLPnwDOqEF3","","","","","35.7832","-91.6369","anonymous","EN",4,5,3,1,5,4,1,5,4,157,0,4,1,2,"",2,"",14,0,0,14,63,5,"1",7,1,"",1,1,1,1,1,1,1,1,1,6,2,5,1,NA,"2","0","2","72002"
2024-05-17 08:39:14,2024-05-17 08:47:18,0,"136.44.32.124",100,483,1,2024-05-17 08:47:19,"R_3pSTwJUYbJRARxS","","","","","34.7315","-86.5654","anonymous","EN",4,5,2,1,5,4,1,5,3,91,36,4,2,2,"",2,"",3,3,9,12,20,4,"5",1,4,"Progressive",7,6,7,7,6,6,6,7,6,5,1,4,2,NA,"1","0","0","35801"
2024-05-17 08:37:45,2024-05-17 08:48:06,0,"104.56.24.158",100,620,1,2024-05-17 08:48:06,"R_2QJJeI6EotMF63j","","","","","30.5977","-88.1917","anonymous","EN",4,2,3,4,5,3,1,5,3,130,50,1,2,2,"",2,"",5,2,4,12,45,3,"2",1,2,"",7,7,7,7,6,6,4,4,4,3,2,3,2,NA,"1","0","0","36609"
2024-05-17 08:38:44,2024-05-17 08:50:40,0,"76.73.132.167",100,715,1,2024-05-17 08:50:40,"R_1jGQPT8qX1NcLju","","","","","32.3886","-86.1691","anonymous","EN",4,4,3,1,5,4,2,5,2,172,81,2,2,2,"",1,"",10,0,4,8,30,2,"2",2,2,"",6,7,6,6,4,6,4,6,6,3,2,5,5,NA,"2","2","0","36117"
2024-05-17 08:43:38,2024-05-17 08:51:37,0,"160.2.122.202",100,479,1,2024-05-17 08:51:38,"R_2ktbWOlsjZAWDdL","","","","","43.578","-116.2954","anonymous","EN",4,5,3,2,5,2,2,4,1,41,50,1,3,2,"",2,"",14,0,0,12,60,5,"1",4,1,"",6,2,4,4,6,7,6,6,6,6,2,3,2,NA,"1","0","1","83401"
2024-05-17 08:47:16,2024-05-17 08:52:12,0,"71.14.59.52",100,296,1,2024-05-17 08:52:13,"R_5s7Va66GupHAqpr","","","","","33.6739","-86.4109","anonymous","EN",4,3,3,1,5,4,1,5,4,233,0,4,2,2,"",2,"",14,0,0,1,55,5,"2",4,3,"",6,1,4,2,1,1,1,1,1,5,1,3,1,NA,"2","0","2","35953"
2024-05-17 08:47:19,2024-05-17 08:57:40,0,"65.130.198.3",100,621,1,2024-05-17 08:57:41,"R_7Bxpc9YFrNkl7jj","","","","","40.7311","-111.8565","anonymous","EN",4,5,3,2,3,2,2,4,2,130,117,1,3,3,"",2,"",4,0,3,7,55,4,"2",4,3,"",6,6,7,6,2,2,2,2,2,5,1,4,3,NA,"3","1","0","84084"
2024-05-17 08:52:17,2024-05-17 09:00:10,0,"108.91.163.216",100,472,1,2024-05-17 09:00:10,"R_8QPe8s4OlpAWumB","","","","","30.726","-88.075","anonymous","EN",4,4,3,1,4,2,1,5,3,142,66,1,4,2,"",2,"",14,2,1,3,61,5,"4",3,3,"",7,4,7,7,6,7,4,4,4,4,1,3,2,NA,"1","0","1","36617"
